HHID,NWEIGHT,REGIONC,DIVISION,ENERPGM,REBATPGM,LDCNTPGM,ENGAUPGM,CONSEPGM,OTHPGM,WAGES,SELFHIRE,SSECURTY,PENSIONS,FSTAMPS,AFDC,UNEMPLOY,SSI,OTHERAID,MONEYPY,INC35PLU,KNOWHEAP,HEATAID,COOLAID,LIFELINE,LIHEAPEM,FUELPAID,CASHAID,VOUCHERS,CHECK2PM,OTHERPMT,GOVTAMT,WEATHERZ,FAMSIZE,POOR100,POOR125,HOWPAID,LIHEAP
1171,19178,4,9,0,9,9,9,9,9,1,0,1,0,0,0,0,0,0,25,2,9,9,9,9,9,9,9,9,9,9,9999,9,6,0,0,1,0
1172,15294,1,2,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,07,7,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,1
1173,7726,2,4,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,15,9,1,0,0,0,0,9,9,9,9,9,9999,0,4,0,0,1,1
1174,21315,3,5,0,9,9,9,9,9,0,1,0,0,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,5,0,0,1,0
1175,19637,4,9,0,9,9,9,9,9,1,0,1,0,0,0,0,1,0,23,2,9,9,9,9,9,9,9,9,9,9,9999,9,5,0,0,1,0
1176,14635,4,9,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,4,0
1177,12657,3,6,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,25,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
1178,8661,2,4,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,19,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,4,0
1179,19891,1,2,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,22,2,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
1180,19871,4,8,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,14,9,1,0,0,0,0,9,9,9,9,9,9999,0,4,0,1,1,1
1181,9613,4,8,0,9,9,9,9,9,0,0,1,0,0,0,0,0,0,10,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,1
1182,14130,3,6,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,17,9,1,0,0,0,0,9,9,9,9,9,9999,0,4,0,0,1,0
1183,17136,2,3,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,10,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,1
1184,17997,1,2,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,19,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
1185,24114,3,7,0,9,9,9,9,9,0,1,1,1,0,0,0,0,0,18,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
1186,21327,3,7,0,9,9,9,9,9,1,0,0,0,0,0,1,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
1187,17884,4,8,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,18,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
1188,12807,3,6,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
1189,6858,2,4,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
1190,12807,3,6,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
1191,7660,2,4,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,03,8,1,0,0,0,0,9,9,9,9,9,9999,0,3,1,1,1,1
1192,22924,3,7,0,9,9,9,9,9,0,0,0,0,0,0,1,0,0,08,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,1,1,1
1193,38615,3,7,0,9,9,9,9,9,1,0,1,0,1,0,0,1,0,05,9,0,0,0,0,0,9,9,9,9,9,9999,0,5,1,1,1,1
1194,28087,3,5,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,16,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
1195,12657,3,6,0,9,9,9,9,9,1,0,0,1,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
1196,9744,1,1,0,9,9,9,9,9,0,0,1,1,0,0,0,1,0,05,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,1,2,1
1197,28177,4,9,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,22,2,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
1198,15821,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,14,9,0,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,1,1
1199,23996,1,2,0,9,9,9,9,9,0,1,1,1,0,0,0,0,0,10,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
1200,16449,3,6,0,9,9,9,9,9,0,0,0,0,1,1,0,0,1,01,9,1,1,0,0,0,1,0,1,0,0,350,0,6,1,1,1,1
1201,18731,2,3,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
1202,22146,1,2,0,9,9,9,9,9,1,0,0,0,1,1,0,0,0,04,9,1,1,0,0,0,1,0,0,0,0,9996,0,2,1,1,1,1
1203,43009,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
1204,17920,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,14,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,3,0
1205,16098,4,9,0,9,9,9,9,9,0,1,0,0,1,1,0,0,0,12,9,0,0,0,0,0,9,9,9,9,9,9999,0,6,1,1,1,1
1206,20637,3,5,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,13,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
1207,7726,2,4,0,9,9,9,9,9,1,0,0,1,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
1208,11495,2,4,0,9,9,9,9,9,0,0,1,0,0,0,0,0,0,05,1,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,1,3,1
1209,18731,2,3,0,9,9,9,9,9,1,0,1,1,0,0,0,0,0,21,1,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
1210,41274,3,5,0,9,9,9,9,9,0,0,1,0,0,0,0,0,0,09,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,1
1211,16330,3,5,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
1212,10286,2,4,0,9,9,9,9,9,0,1,0,0,0,0,0,1,0,23,2,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
1213,16946,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,9,9,9,9,9,9999,1,5,0,0,1,0
1214,18731,2,3,0,9,9,9,9,9,1,0,0,1,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
1215,33529,1,2,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,09,1,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,1
1216,18252,3,5,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,19,9,1,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,1,0
1217,8617,1,1,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
1218,15348,4,9,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,25,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
1219,18731,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,1,1
1220,14689,4,8,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,21,9,0,0,0,0,0,9,9,9,9,9,9999,0,4,0,0,1,0
1221,33705,3,5,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,15,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,3,0
1222,28336,4,9,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,16,9,0,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,3,0
1223,7625,2,4,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,21,9,0,0,0,0,0,9,9,9,9,9,9999,0,4,0,0,1,0
1224,21684,4,9,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,18,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
1225,23071,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,25,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
1226,14564,1,2,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,14,9,1,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,1,1
1227,8416,2,4,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,08,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,1
1228,25899,2,3,0,9,9,9,9,9,1,0,0,0,0,0,1,0,0,20,9,0,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,1,0
1229,18302,1,2,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,14,9,0,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,3,1
1230,11211,4,8,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,14,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
1231,20183,1,2,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
1232,26881,2,3,0,9,9,9,9,9,0,1,0,1,0,0,0,0,0,19,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
1233,8661,2,4,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,08,7,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,3,0
1234,6619,2,4,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,16,9,1,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,1,0
1235,44940,3,5,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,5,0,0,1,0
1236,19307,3,7,0,9,9,9,9,9,1,0,0,1,0,0,0,0,0,14,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
1237,36063,4,9,0,9,9,9,9,9,1,0,0,1,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,7,0,0,1,0
1238,7068,2,4,0,9,9,9,9,9,0,1,0,0,0,0,0,0,0,25,2,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
1239,9679,4,8,0,9,9,9,9,9,1,0,0,1,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
1240,13772,1,1,0,9,9,9,9,9,1,0,1,1,0,0,1,0,0,25,9,9,9,9,9,9,9,9,9,9,9,9999,9,1,0,0,2,0
1241,17477,1,2,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
1242,13968,3,6,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,07,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,1
1243,28114,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,17,9,1,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,1,0
1244,22146,1,2,0,9,9,9,9,9,1,0,1,1,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
1245,40591,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,25,9,9,9,9,9,9,9,9,9,9,9,9999,9,1,0,0,1,0
1246,40591,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,1,0,0,3,0
1247,30459,3,5,0,9,9,9,9,9,1,0,1,1,0,0,0,0,0,25,9,9,9,9,9,9,9,9,9,9,9,9999,9,5,0,0,1,0
1248,7660,2,4,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,19,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
1249,25662,1,2,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,09,7,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,1,3,1
1250,7625,2,4,0,9,9,9,9,9,0,0,1,0,0,0,0,0,0,12,7,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,1
1251,7660,2,4,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,19,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
1252,18542,3,5,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,01,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,1,1,1,1
1253,32039,4,9,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,1,0,0,1,0
1254,9679,4,8,0,9,9,9,9,9,1,0,0,1,0,0,0,0,0,25,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
1255,8006,2,4,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
1256,18114,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
1257,14642,1,2,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,21,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
1258,30331,3,7,0,9,9,9,9,9,1,0,1,0,0,0,0,0,0,20,1,0,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,1,0
1259,17635,3,7,0,9,9,9,9,9,1,0,0,0,0,0,0,1,0,13,9,0,0,0,0,0,9,9,9,9,9,9999,0,5,1,1,1,1
1260,37500,2,3,0,9,9,9,9,9,1,0,1,1,0,0,0,0,0,20,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
1261,9946,2,4,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,17,9,1,0,0,0,0,9,9,9,9,9,9999,1,4,0,0,1,0
1262,17810,1,2,0,9,9,9,9,9,1,0,0,0,0,0,1,0,0,21,9,0,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,3,0
1263,18731,2,3,0,9,9,9,9,9,1,0,1,1,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
1264,8416,2,4,0,9,9,9,9,9,0,1,0,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,1,0,0,1,0
1265,7625,2,4,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,5,0,0,1,0
1266,27259,2,3,0,9,9,9,9,9,1,0,0,1,0,0,0,0,0,05,1,1,0,0,0,0,9,9,9,9,9,9999,0,2,1,1,1,1
1267,18302,1,2,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,25,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
1268,22561,3,7,0,9,9,9,9,9,0,0,0,0,1,1,0,0,0,01,9,1,1,0,0,0,0,0,0,1,0,88,0,5,1,1,1,1
1269,10286,2,4,0,9,9,9,9,9,0,1,0,0,0,0,0,0,0,24,2,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
1270,33529,1,2,0,9,9,9,9,9,1,0,1,0,0,0,0,0,0,05,9,1,1,0,0,0,1,0,0,0,0,9996,0,1,0,1,1,1
1271,16330,3,5,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,18,6,1,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,1,0
1272,8621,2,4,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,1,0,0,2,0
1273,17149,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,20,9,1,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,1,0
1274,16449,3,6,0,9,9,9,9,9,1,0,0,0,0,0,0,1,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
1275,15821,2,3,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
1276,15858,4,9,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,17,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
1277,41274,3,5,0,9,9,9,9,9,0,0,1,0,0,0,0,1,0,09,1,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,1
1278,19939,3,7,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,17,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,3,0
1279,16630,4,9,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,25,9,9,9,9,9,9,9,9,9,9,9,9999,9,1,0,0,1,0
1280,43661,3,7,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,04,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,1,1,1,1
1281,7862,1,1,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
1282,9812,3,6,0,9,9,9,9,9,0,0,1,0,0,0,0,0,0,04,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,1,1,1,1
1283,18542,3,5,0,9,9,9,9,9,1,0,1,0,0,0,0,1,0,12,9,0,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,1,1
1284,22749,3,7,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,08,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,1,1,1
1285,7767,2,4,0,9,9,9,9,9,0,0,1,0,0,0,0,0,0,13,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
1286,14146,3,6,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,9,9,9,9,9,9999,1,2,0,0,1,1
1287,26964,3,5,0,9,9,9,9,9,1,0,1,1,0,0,0,0,0,12,9,1,0,0,0,0,9,9,9,9,9,9999,0,4,1,1,1,1
1288,25827,3,7,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,01,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,1,1,1,1
1289,27016,2,3,0,9,9,9,9,9,1,0,1,1,0,0,0,0,0,16,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,3,0
1290,16136,4,9,0,9,9,9,9,9,1,0,0,0,0,0,1,0,0,13,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,3,1
1291,7767,2,4,0,9,9,9,9,9,1,0,0,0,0,0,1,0,0,19,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
1292,25869,3,5,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
1293,7726,2,4,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
1294,7726,2,4,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,21,9,1,0,0,0,0,9,9,9,9,9,9999,0,4,0,0,1,0
1295,16530,4,9,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,5,0,0,1,0
1296,28371,4,9,0,9,9,9,9,9,0,0,0,1,0,0,0,0,0,10,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,3,0
1297,21963,1,2,0,9,9,9,9,9,0,0,0,0,1,1,0,0,0,07,9,1,0,0,0,0,9,9,9,9,9,9999,0,4,1,1,3,1
1298,9613,4,8,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,02,9,1,0,0,0,0,9,9,9,9,9,9999,0,5,1,1,4,1
1299,7767,2,4,0,9,9,9,9,9,0,0,1,0,0,0,0,0,0,16,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
1300,10757,2,4,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,04,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,1,1,1,1
1301,11459,3,6,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,18,9,0,0,0,0,0,9,9,9,9,9,9999,0,5,0,0,1,0
1302,10942,2,4,0,9,9,9,9,9,0,0,1,0,1,1,0,0,0,10,9,1,1,0,0,0,1,0,0,0,0,238,1,5,1,1,1,1
1303,24404,1,2,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,19,7,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,3,0
1304,19307,3,7,0,9,9,9,9,9,0,0,1,0,1,0,0,1,0,02,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,1,1,1,1
1305,7767,2,4,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,19,9,1,0,0,0,0,9,9,9,9,9,9999,0,4,0,0,1,0
1306,27647,3,5,0,9,9,9,9,9,0,0,1,0,0,0,0,1,0,03,9,1,1,0,0,0,1,0,0,0,0,9996,0,1,1,1,1,1
1307,21579,4,9,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,20,1,1,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,1,0
1308,61413,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
1309,37748,3,5,0,9,9,9,9,9,1,0,0,1,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,1,0,0,1,0
1310,21263,3,6,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,16,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
1311,13714,3,6,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,19,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
1312,21563,3,5,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,05,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,1,1,1
1313,19797,3,7,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,01,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,1,1,1,1
1314,14363,1,1,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,25,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
1315,15710,4,9,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,17,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
1316,20489,4,9,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,14,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
1317,35841,2,3,0,9,9,9,9,9,1,0,0,0,1,0,0,0,1,02,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,1,1,2,1
1318,33368,1,2,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,22,2,9,9,9,9,9,9,9,9,9,9,9999,9,1,0,0,3,0
1319,28336,4,9,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,04,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,1,1,1,1
1320,17136,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
1321,15336,4,9,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,19,9,1,0,0,0,0,9,9,9,9,9,9999,0,6,0,0,1,1
1322,17443,4,9,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,1,0,0,1,0
1323,18980,1,2,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,16,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
1324,16681,4,9,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,16,9,1,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,1,0
1325,8416,2,4,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,14,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
1326,8621,2,4,0,9,9,9,9,9,0,0,1,0,0,0,0,0,0,10,7,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
1327,34838,3,5,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,19,9,0,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,1,0
1328,19118,1,2,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,16,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
1329,19071,3,5,0,9,9,9,9,9,1,0,1,0,0,0,0,0,0,17,9,1,0,0,0,0,9,9,9,9,9,9999,0,6,0,0,1,1
1330,7660,2,4,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
1331,16044,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,16,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
1332,13803,1,2,0,9,9,9,9,9,1,0,1,1,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
1333,20392,1,2,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,12,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,3,1
1334,19329,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,19,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,3,0
1335,17920,2,3,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,17,9,0,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,1,0
1336,8783,2,4,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,07,1,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,1,1,1
1337,23269,1,1,0,9,9,9,9,9,1,0,0,0,0,1,0,0,0,17,9,1,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,1,0
1338,19172,1,2,0,9,9,9,9,9,1,0,1,1,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,6,0,0,1,0
1339,18837,1,2,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,12,9,1,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,1,1
1340,7660,2,4,0,9,9,9,9,9,1,1,0,0,0,0,1,0,0,20,9,0,0,0,0,0,9,9,9,9,9,9999,0,4,0,0,1,0
1341,17635,3,7,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,17,9,0,0,0,0,0,9,9,9,9,9,9999,0,4,0,0,3,0
1342,17549,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,18,9,0,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,1,0
1343,25511,3,5,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,1,0,0,1,0
